iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
GUF,South America,French Guiana,11/14/2022,94421,0,16,411,0,0,310016.154,0,52.533,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,11/15/2022,94421,0,16,411,0,0,310016.154,0,52.533,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,11/16/2022,94421,0,16,411,0,0,310016.154,0,52.533,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,11/17/2022,94421,0,16,411,0,0,310016.154,0,52.533,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,11/18/2022,94421,0,16,411,0,0,310016.154,0,52.533,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,11/19/2022,94729,308,44,411,0,0,311027.422,1011.268,144.467,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,11/20/2022,94729,0,44,411,0,0,311027.422,0,144.467,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,240.20003,7.83,-7.56,788.65814
GUF,South America,French Guiana,11/21/2022,94729,0,44,411,0,0,311027.422,0,144.467,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,11/22/2022,94729,0,44,411,0,0,311027.422,0,144.467,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,11/23/2022,94729,0,44,411,0,0,311027.422,0,144.467,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,11/24/2022,94729,0,44,411,0,0,311027.422,0,144.467,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,11/25/2022,95451,722,147.143,411,0,0,313397.993,2370.571,483.12,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,11/26/2022,95451,0,103.143,411,0,0,313397.993,0,338.653,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,11/27/2022,95451,0,103.143,411,0,0,313397.993,0,338.653,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,247.60002,8.03,42.05,812.95483
GUF,South America,French Guiana,11/28/2022,95451,0,103.143,411,0,0,313397.993,0,338.653,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,11/29/2022,95451,0,103.143,411,0,0,313397.993,0,338.653,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,11/30/2022,95451,0,103.143,411,0,0,313397.993,0,338.653,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,12/1/2022,95451,0,103.143,411,0,0,313397.993,0,338.653,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,12/2/2022,96389,938,134,411,0,0,316477.765,3079.772,439.967,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,12/3/2022,96389,0,134,411,0,0,316477.765,0,439.967,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,12/4/2022,96389,0,134,411,0,0,316477.765,0,439.967,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,251.40002,8.1,17.92,825.4315
GUF,South America,French Guiana,12/5/2022,96389,0,134,411,0,0,316477.765,0,439.967,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,12/6/2022,96389,0,134,411,0,0,316477.765,0,439.967,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,12/7/2022,96389,0,134,411,0,0,316477.765,0,439.967,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,12/8/2022,96389,0,134,411,0,0,316477.765,0,439.967,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,12/9/2022,96389,0,0,411,0,0,316477.765,0,0,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,12/10/2022,97097,708,101.143,411,0,0,318802.369,2324.604,332.086,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,12/11/2022,97097,0,101.143,411,0,0,318802.369,0,332.086,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,244.40002,7.82,-35,802.4481
GUF,South America,French Guiana,12/12/2022,97097,0,101.143,411,0,0,318802.369,0,332.086,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,12/13/2022,97097,0,101.143,411,0,0,318802.369,0,332.086,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,12/14/2022,97097,0,101.143,411,0,0,318802.369,0,332.086,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,12/15/2022,97097,0,101.143,411,0,0,318802.369,0,332.086,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,12/16/2022,97526,429,162.429,411,0,0,320210.922,1408.552,533.308,1349.452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,12/17/2022,97526,0,61.286,412,1,0.143,320210.922,0,201.222,1352.736,3.283,0.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,12/18/2022,97526,0,61.286,412,0,0.143,320210.922,0,201.222,1352.736,0,0.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,243.80002,7.74,-2.54,800.4781
GUF,South America,French Guiana,12/19/2022,97526,0,61.286,413,1,0.286,320210.922,0,201.222,1356.019,3.283,0.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,12/20/2022,97526,0,61.286,413,0,0.286,320210.922,0,201.222,1356.019,0,0.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,12/21/2022,97526,0,61.286,413,0,0.286,320210.922,0,201.222,1356.019,0,0.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,12/22/2022,97526,0,61.286,413,0,0.286,320210.922,0,201.222,1356.019,0,0.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,12/23/2022,97526,0,0,413,0,0.286,320210.922,0,0,1356.019,0,0.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,12/24/2022,97526,0,0,413,0,0.143,320210.922,0,0,1356.019,0,0.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,12/25/2022,97776,250,35.714,413,0,0.143,321031.756,820.835,117.262,1356.019,0,0.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,245.80002,7.75,9.09,807.0448
GUF,South America,French Guiana,12/26/2022,97776,0,35.714,413,0,0,321031.756,0,117.262,1356.019,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,12/27/2022,97776,0,35.714,413,0,0,321031.756,0,117.262,1356.019,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,12/28/2022,97776,0,35.714,413,0,0,321031.756,0,117.262,1356.019,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,12/29/2022,97776,0,35.714,413,0,0,321031.756,0,117.262,1356.019,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,12/30/2022,97776,0,35.714,413,0,0,321031.756,0,117.262,1356.019,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUF,South America,French Guiana,12/31/2022,97879,103,50.429,413,0,0,321369.94,338.184,165.574,1356.019,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
GUY,South America,Guyana,1/1/2022,39395,157,56.714,1052,1,1.429,48712.359,194.132,70.128,1300.81,1.237,1.766,1.72,,,,,,,,,387266,,481.335,,955,1.187,0.1037,9.6,tests performed,718219,411081,295325,11813,,839,88.81,50.83,36.52,1.46,1037,199,0.025,62.27,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/2/2022,39573,178,75.857,1054,2,1.714,48932.458,220.099,93.798,1303.283,2.473,2.12,1.75,,,,,,,,,,,,,1215,1.51,0.1121,8.9,tests performed,,,,,,1011,,,,,1250,235,0.029,62.27,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/3/2022,39779,206,99,1054,0,1.286,49187.179,254.721,122.415,1303.283,0,1.59,1.76,,,,,,,,,,,,,1474,1.832,0.1003,10,tests performed,,,,,,1183,,,,,1463,271,0.034,62.27,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/4/2022,40060,281,136.143,1055,1,1,49534.639,347.46,168.342,1304.519,1.237,1.237,1.78,,,,,,,,,,,,,1734,2.155,0.1226,8.2,tests performed,,,,,,1356,,,,,1677,307,0.038,62.27,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/5/2022,40154,94,147.857,1056,1,0.857,49650.871,116.232,182.827,1305.756,1.237,1.06,1.78,,,,,,,,,,,,,1993,2.477,0.1563,6.4,tests performed,,,,,,1528,,,,,1889,343,0.042,62.27,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/6/2022,40639,485,212.571,1058,2,1.143,50250.579,599.708,262.847,1308.229,2.473,1.413,1.75,,,,,,,,,,,,,2253,2.8,0.1896,5.3,tests performed,,,,,,1702,,,,,2105,380,0.047,62.27,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/7/2022,41418,779,311.429,1060,2,1.286,51213.821,963.242,385.085,1310.702,2.473,1.59,1.72,,,,,,,,,,,,,2512,3.122,0.2079,4.8,tests performed,,,,,,1876,,,,,2320,418,0.052,62.27,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/8/2022,42385,967,427.143,1060,0,1.143,52409.528,1195.706,528.167,1310.702,0,1.413,1.67,,,,,,,,,,,,,2771,3.444,0.2302,4.3,tests performed,,,,,,2051,,,,,2536,455,0.056,69.33,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/9/2022,43229,844,522.286,1066,6,1.714,53453.143,1043.615,645.812,1318.121,7.419,2.12,1.62,,,,,,,,,,,,,2771,3.444,0.2496,4,tests performed,,,,,,2051,,,,,2536,455,0.056,69.33,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/10/2022,44245,1016,638,1067,1,1.857,54709.438,1256.295,788.894,1319.357,1.237,2.296,1.57,,,,,,,,,,,,,2771,3.444,0.2674,3.7,tests performed,,,,,,2051,,,,,2536,455,0.056,69.33,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/11/2022,44907,662,692.429,1070,3,2.143,55528.009,818.57,856.196,1323.067,3.71,2.65,1.53,,,,,,,,,,,,,2771,3.444,0.2766,3.6,tests performed,,,,,,2051,,,,,2536,455,0.056,69.33,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/12/2022,45340,433,740.857,1070,0,2,56063.418,535.409,916.078,1323.067,0,2.473,1.48,,,,,,,,,,,,,2771,3.444,0.288,3.5,tests performed,,,,,,2051,,,,,2536,455,0.056,69.33,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/13/2022,46005,665,766.571,1073,3,2.143,56885.698,822.28,947.874,1326.777,3.71,2.65,1.44,,,,,,,,,,,,,2771,3.444,0.2993,3.3,tests performed,,,,,,2051,,,,,2536,455,0.056,69.33,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/14/2022,47005,1000,798.143,1075,2,2.143,58122.209,1236.511,986.913,1329.25,2.473,2.65,1.39,,,,,,,,,,,,,2771,3.444,0.3004,3.3,tests performed,744876,416994,303373,24509,,2051,92.1,51.56,37.51,3.03,2536,455,0.056,69.1,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/15/2022,49056,2051,953,1081,6,3,60658.294,2536.084,1178.395,1336.669,7.419,3.71,1.35,,,,,,,,,,,,,2771,3.444,0.3029,3.3,tests performed,,,,,,2015,,,,,2492,441,0.055,69.1,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/16/2022,49056,0,832.429,1081,0,2.143,60658.294,0,1029.307,1336.669,0,2.65,1.31,,,,,,,,,,,,,2771,3.444,0.3248,3.1,tests performed,,,,,,1978,,,,,2446,428,0.053,69.1,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/17/2022,51203,2147,994,1095,14,4,63313.083,2654.79,1229.092,1353.98,17.311,4.946,1.26,,,,,,,,,,,,,2771,3.444,0.3482,2.9,tests performed,,,,,,1942,,,,,2401,414,0.051,69.1,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/18/2022,51203,0,899.429,1095,0,3.571,63313.083,0,1112.154,1353.98,0,4.416,1.21,,,,,,,,,,,,,2771,3.444,0.3698,2.7,tests performed,,,,,,1906,,,,,2357,400,0.049,69.1,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/19/2022,51203,0,837.571,1095,0,3.571,63313.083,0,1035.666,1353.98,0,4.416,1.16,,,,,,,,,,,,,2771,3.444,0.3565,2.8,tests performed,,,,,,1870,,,,,2312,387,0.048,69.1,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/20/2022,53178,1975,1024.714,1101,6,4,65755.193,2442.11,1267.071,1361.399,7.419,4.946,1.12,,,,,,,,,,,,,2771,3.444,0.3374,3,tests performed,,,,,,1834,,,,,2268,373,0.046,69.1,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/21/2022,53921,743,988,1108,7,4.714,66673.921,918.728,1221.673,1370.054,8.656,5.829,1.08,,,,,,,,,442695,,550.228,,2771,3.444,0.3388,3,tests performed,757464,419509,306831,31124,,1798,93.66,51.87,37.94,3.85,2223,359,0.044,69,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/22/2022,54736,815,811.429,1111,3,4.286,67681.678,1007.757,1003.341,1373.764,3.71,5.299,1.03,,,,,,,,,,,,,,,,,,,,,,,1841,,,,,2276,374,0.046,69,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/23/2022,55628,892,938.857,1122,11,5.857,68784.645,1102.968,1160.907,1387.366,13.602,7.242,0.99,,,,,,,,,,,,,,,,,,,,,,,1883,,,,,2328,388,0.048,69,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/24/2022,56585,957,768.857,1130,8,5,69967.987,1183.341,950.7,1397.258,9.892,6.183,0.95,,,,,,,,,,,,,,,,,,,,,,,1925,,,,,2380,402,0.05,69,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/25/2022,57227,642,860.571,1134,4,5.571,70761.827,793.84,1064.106,1402.204,4.946,6.889,0.91,,,,,,,,,,,,,,,,,,,,,,,1967,,,,,2432,417,0.052,69,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/26/2022,57400,173,885.286,1138,4,6.143,70975.743,213.916,1094.666,1407.15,4.946,7.596,0.88,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,2484,431,0.053,69,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/27/2022,57772,372,656.286,1148,10,6.714,71435.726,459.982,811.505,1419.515,12.365,8.302,0.85,,,,,,,,,,,,,,,,,,,,,,,2052,,,,,2537,445,0.055,69,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/28/2022,58196,424,610.714,1154,6,6.571,71960.006,524.281,755.155,1426.934,7.419,8.126,0.83,,,,,,,,,,,,,,,,,,772121,422727,311796,37598,,2094,95.47,52.27,38.55,4.65,2589,460,0.057,68.86,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/29/2022,58604,408,552.571,1156,2,6.429,72464.503,504.497,683.261,1429.407,2.473,7.949,0.81,,,,,,,,,,,,,,,,,,,,,,,1943,,,,,2403,428,0.053,68.86,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/30/2022,58979,375,478.714,1160,4,5.429,72928.195,463.692,591.936,1434.353,4.946,6.712,0.78,,,,,,,,,,,,,,,,,,,,,,,1792,,,,,2216,396,0.049,68.86,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,1/31/2022,59450,471,409.286,1165,5,5,73510.591,582.397,506.086,1440.536,6.183,6.183,0.76,,,,,,,,,,,,,,,,,,775229,423439,312874,38916,,1640,95.86,52.36,38.69,4.81,2028,364,0.045,68.82,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,2/1/2022,59803,353,368,1166,1,4.571,73947.08,436.488,455.036,1441.772,1.237,5.653,0.74,,,,,,,,,,,,,,,,,,,,,,,1674,,,,,2070,389,0.048,68.82,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,2/2/2022,59889,86,355.571,1168,2,4.286,74053.42,106.34,439.668,1444.245,2.473,5.299,0.72,,,,,,,,,,,,,,,,,,779882,424702,314960,40220,,1707,96.43,52.51,38.95,4.97,2111,413,0.051,68.76,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,2/3/2022,60109,220,333.857,1171,3,3.286,74325.452,272.032,412.818,1447.955,3.71,4.063,0.7,,,,,,,,,,,,,,,,,,,,,,,1628,,,,,2013,402,0.05,68.76,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,2/4/2022,60385,276,312.714,1176,5,3.143,74666.729,341.277,386.675,1454.137,6.183,3.886,0.68,,,,,,,,,,,,,,,,,,,,,,,1548,,,,,1914,390,0.048,68.76,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,2/5/2022,60676,291,296,1176,0,2.857,75026.554,359.825,366.007,1454.137,0,3.533,0.67,,,,,,,,,,,,,,,,,,,,,,,1620,,,,,2003,410,0.051,68.76,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,2/6/2022,61108,432,304.143,1179,3,2.714,75560.727,534.173,376.076,1457.847,3.71,3.356,0.65,,,,,,,,,,,,,,,,,,,,,,,1691,,,,,2091,429,0.053,68.76,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,2/7/2022,61600,492,307.143,1181,2,2.286,76169.09,608.364,379.786,1460.32,2.473,2.826,0.63,,,,,,,,,,,,,,,,,,,,,,,1763,,,,,2180,449,0.056,68.76,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,2/8/2022,61616,16,259,1182,1,2.286,76188.875,19.784,320.256,1461.556,1.237,2.826,0.61,,,,,,,,,,,,,,,,,,,,,,,1651,,,,,2041,413,0.051,68.76,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,2/9/2022,61616,0,246.714,1182,0,2,76188.875,0,305.065,1461.556,0,2.473,0.59,,,,,,,,,,,,,,,,,,790647,427336,319596,43715,,1538,97.76,52.84,39.52,5.41,1902,376,0.046,63.07,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,2/10/2022,61734,118,232.143,1185,3,2,76334.783,145.908,287.047,1465.266,3.71,2.473,0.58,,,,,,,,,,,,,,,,,,,,,,,1428,,,,,1766,347,0.043,63.07,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,2/11/2022,61901,167,216.571,1188,3,1.714,76541.28,206.497,267.793,1468.975,3.71,2.12,0.56,,,,,,,,,,,,,,,,,,792183,427680,320221,44282,,1318,97.95,52.88,39.6,5.48,1630,318,0.039,63.05,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
GUY,South America,Guyana,2/12/2022,62061,160,197.857,1188,0,1.714,76739.122,197.842,244.653,1468.975,0,2.12,0.55,,,,,,,,,,,,,,,,,,,,,,,1266,,,,,1565,302,0.037,63.05,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
